param1,param2,param3,output1,output2
0.06,0.02,0.04,636.0,1752.0
0.06,0.02,0.04,452.0,1566.0
0.06,0.02,0.04,1066.0,1844.0
0.06,0.02,0.04,458.0,1573.0
0.06,0.02,0.04,631.0,1608.0
0.06,0.02,0.04,718.0,1644.0
0.06,0.02,0.04,0.0,651.0
0.06,0.02,0.04,426.0,1499.0
0.06,0.02,0.04,750.0,1824.0
0.06,0.02,0.04,264.0,1597.0
0.06,0.02,0.04,191.0,1861.0
0.06,0.02,0.04,2071.0,2129.0
0.06,0.02,0.04,524.0,1688.0
0.06,0.02,0.04,75.0,1466.0
0.06,0.02,0.04,546.0,1415.0
0.06,0.02,0.04,425.0,1723.0
0.06,0.02,0.04,843.0,1623.0
0.06,0.02,0.04,267.0,1812.0
0.06,0.02,0.04,322.0,991.0
0.06,0.02,0.04,750.0,1723.0
0.06,0.02,0.04,934.0,1698.0
0.06,0.02,0.04,51.0,1734.0
0.06,0.02,0.04,58.0,1161.0
0.06,0.02,0.04,1106.0,1867.0
0.06,0.02,0.04,34.0,1314.0
0.06,0.02,0.04,181.0,1612.0
0.06,0.02,0.04,487.0,1494.0
0.06,0.02,0.045,1102.0,1794.0
0.06,0.02,0.045,647.0,1623.0
0.06,0.02,0.045,945.0,1949.0
0.06,0.02,0.045,290.0,1786.0
0.06,0.02,0.045,1192.0,1848.0
0.06,0.02,0.045,1687.0,2006.0
0.06,0.02,0.045,613.0,1235.0
0.06,0.02,0.045,655.0,1645.0
0.06,0.02,0.045,1004.0,1892.0
0.06,0.02,0.045,1008.0,1881.0
0.06,0.02,0.045,426.0,1902.0
0.06,0.02,0.045,880.0,1772.0
0.06,0.02,0.045,1117.0,1698.0
0.06,0.02,0.045,1169.0,1792.0
0.06,0.02,0.045,902.0,1795.0
0.06,0.02,0.045,601.0,1524.0
0.06,0.02,0.045,711.0,1831.0
0.06,0.02,0.045,385.0,1250.0
0.06,0.02,0.045,401.0,1049.0
0.06,0.02,0.045,971.0,1656.0
0.06,0.02,0.045,565.0,1917.0
0.06,0.02,0.045,664.0,1685.0
0.06,0.02,0.045,293.0,1649.0
0.06,0.02,0.045,364.0,1611.0
0.06,0.02,0.045,402.0,1587.0
0.06,0.02,0.045,609.0,1584.0
0.06,0.02,0.045,1202.0,1828.0
0.06,0.02,0.045,806.0,1764.0
0.06,0.02,0.045,257.0,2039.0
0.06,0.02,0.045,1083.0,1850.0
0.06,0.02,0.05,870.0,1982.0
0.06,0.02,0.05,391.0,1353.0
0.06,0.02,0.05,1406.0,1846.0
0.06,0.02,0.05,492.0,1724.0
0.06,0.02,0.05,771.0,1974.0
0.06,0.02,0.05,1348.0,1743.0
0.06,0.02,0.05,334.0,1379.0
0.06,0.02,0.05,177.0,1650.0
0.06,0.02,0.05,348.0,1883.0
0.06,0.02,0.05,776.0,1799.0
0.06,0.02,0.05,325.0,1852.0
0.06,0.02,0.05,1394.0,1898.0
0.06,0.02,0.05,495.0,2002.0
0.06,0.02,0.05,760.0,1594.0
0.06,0.02,0.05,104.0,1412.0
0.06,0.02,0.05,1101.0,2002.0
0.06,0.02,0.05,1587.0,1741.0
0.06,0.02,0.05,529.0,1728.0
0.06,0.02,0.05,1261.0,1924.0
0.06,0.02,0.05,984.0,1674.0
0.06,0.02,0.05,180.0,1475.0
0.06,0.02,0.05,1074.0,1845.0
0.06,0.02,0.05,773.0,1704.0
0.06,0.02,0.05,1333.0,1869.0
0.06,0.02,0.05,975.0,1840.0
0.06,0.02,0.05,774.0,2011.0
0.06,0.02,0.05,1755.0,1978.0
0.06,0.02,0.05,1049.0,2045.0
0.06,0.02,0.05,1731.0,1823.0
0.06,0.02,0.05,1212.0,1916.0
0.06,0.02,0.055,906.0,1839.0
0.06,0.02,0.055,563.0,1908.0
0.06,0.02,0.055,1181.0,1991.0
0.06,0.02,0.055,2439.0,1948.0
0.06,0.02,0.055,969.0,1924.0
0.06,0.02,0.055,2862.0,2059.0
0.06,0.02,0.055,1873.0,1947.0
0.06,0.02,0.055,1018.0,1889.0
0.06,0.02,0.055,710.0,1935.0
0.06,0.02,0.055,512.0,1886.0
0.06,0.02,0.055,1854.0,1872.0
0.06,0.02,0.055,856.0,1338.0
0.06,0.02,0.055,1051.0,1712.0
0.06,0.02,0.055,1380.0,1915.0
0.06,0.02,0.055,990.0,1686.0
0.06,0.02,0.055,2652.0,1755.0
0.06,0.02,0.055,506.0,1785.0
0.06,0.02,0.055,1231.0,1712.0
0.06,0.02,0.055,996.0,1842.0
0.06,0.02,0.055,993.0,1423.0
0.06,0.02,0.055,2706.0,1898.0
0.06,0.02,0.055,1310.0,1981.0
0.06,0.02,0.055,607.0,1973.0
0.06,0.02,0.055,2015.0,1899.0
0.06,0.02,0.055,976.0,1870.0
0.06,0.02,0.055,731.0,1948.0
0.06,0.02,0.055,643.0,1923.0
0.06,0.02,0.055,954.0,1795.0
0.06,0.02,0.055,1742.0,1902.0
0.06,0.02,0.055,767.0,1917.0
0.06,0.02,0.06,1268.0,1817.0
0.06,0.02,0.06,3125.0,1992.0
0.06,0.02,0.06,3055.0,1832.0
0.06,0.02,0.06,489.0,1561.0
0.06,0.02,0.06,2702.0,2056.0
0.06,0.02,0.06,1391.0,1690.0
0.06,0.02,0.06,2742.0,1897.0
0.06,0.02,0.06,2452.0,1943.0
0.06,0.02,0.06,1420.0,1852.0
0.06,0.02,0.06,1948.0,1817.0
0.06,0.02,0.06,1286.0,1766.0
0.06,0.02,0.06,3859.0,1922.0
0.06,0.02,0.06,1779.0,1775.0
0.06,0.02,0.06,3221.0,1872.0
0.06,0.02,0.06,3155.0,1856.0
0.06,0.02,0.06,4534.0,2102.0
0.06,0.02,0.06,3390.0,1908.0
0.06,0.02,0.06,1574.0,1925.0
0.06,0.02,0.06,1315.0,1800.0
0.06,0.02,0.06,1022.0,1857.0
0.06,0.02,0.06,1011.0,1723.0
0.06,0.02,0.06,8263.0,0.0
0.06,0.02,0.06,3828.0,2015.0
0.06,0.02,0.06,2865.0,1969.0
0.06,0.02,0.06,1876.0,1812.0
0.06,0.02,0.06,1701.0,1947.0
0.06,0.02,0.06,933.0,1848.0
0.06,0.02,0.06,3511.0,1940.0
0.06,0.02,0.06,1333.0,1754.0
0.06,0.02,0.06,1580.0,1885.0
0.06,0.025,0.03,91.0,1215.0
0.06,0.025,0.03,100.0,999.0
0.06,0.025,0.03,55.0,1264.0
0.06,0.025,0.03,341.0,1023.0
0.06,0.025,0.03,148.0,1028.0
0.06,0.025,0.03,74.0,1166.0
0.06,0.025,0.03,272.0,1537.0
0.06,0.025,0.03,144.0,805.0
0.06,0.025,0.03,0.0,532.0
0.06,0.025,0.03,37.0,634.0
0.06,0.025,0.03,67.0,744.0
0.06,0.025,0.03,435.0,993.0
0.06,0.025,0.03,208.0,1325.0
0.06,0.025,0.03,46.0,948.0
0.06,0.025,0.03,291.0,1194.0
0.06,0.025,0.03,273.0,1533.0
0.06,0.025,0.03,173.0,974.0
0.06,0.025,0.03,2.0,346.0
0.06,0.025,0.03,10.0,818.0
0.06,0.025,0.03,0.0,852.0
0.06,0.025,0.03,64.0,501.0
0.06,0.025,0.03,0.0,1008.0
0.06,0.025,0.03,44.0,1430.0
0.06,0.025,0.03,124.0,1390.0
0.06,0.025,0.03,48.0,1601.0
0.06,0.025,0.03,98.0,854.0
0.06,0.025,0.03,42.0,1053.0
0.06,0.025,0.03,3.0,736.0
0.06,0.025,0.03,342.0,1492.0
0.06,0.025,0.03,225.0,929.0
0.06,0.025,0.035,397.0,1099.0
0.06,0.025,0.035,504.0,1230.0
0.06,0.025,0.035,232.0,1327.0
0.06,0.025,0.035,637.0,1205.0
0.06,0.025,0.035,571.0,1685.0
0.06,0.025,0.035,114.0,960.0
0.06,0.025,0.035,405.0,1404.0
0.06,0.025,0.035,497.0,1617.0
0.06,0.025,0.035,714.0,1134.0
0.06,0.025,0.035,114.0,1379.0
0.06,0.025,0.035,699.0,1032.0
0.06,0.025,0.035,290.0,1830.0
0.06,0.025,0.035,403.0,1363.0
0.06,0.025,0.035,50.0,855.0
0.06,0.025,0.035,5.0,873.0
0.06,0.025,0.035,684.0,1349.0
0.06,0.025,0.035,48.0,1019.0
0.06,0.025,0.035,181.0,971.0
0.06,0.025,0.035,141.0,1508.0
0.06,0.025,0.035,52.0,1076.0
0.06,0.025,0.035,450.0,1163.0
0.06,0.025,0.035,22.0,999.0
0.06,0.025,0.035,724.0,1399.0
0.06,0.025,0.035,212.0,1389.0
0.06,0.025,0.035,333.0,1537.0
0.06,0.025,0.035,296.0,1182.0
0.06,0.025,0.035,49.0,1301.0
0.06,0.025,0.035,447.0,1127.0
0.06,0.025,0.035,458.0,1562.0
0.06,0.025,0.035,31.0,1426.0
0.06,0.025,0.04,209.0,1646.0
0.06,0.025,0.04,104.0,1051.0
0.06,0.025,0.04,414.0,1095.0
0.06,0.025,0.04,240.0,1672.0
0.06,0.025,0.04,231.0,993.0
0.06,0.025,0.04,209.0,1335.0
0.06,0.025,0.04,226.0,1383.0
0.06,0.025,0.04,794.0,1572.0
0.06,0.025,0.04,448.0,1302.0
0.06,0.025,0.04,286.0,1252.0
0.06,0.025,0.04,504.0,1593.0
0.06,0.025,0.04,393.0,1061.0
0.06,0.025,0.04,1183.0,1714.0
0.06,0.025,0.04,541.0,1434.0
0.06,0.025,0.04,69.0,1776.0
0.06,0.025,0.04,4.0,876.0
0.06,0.025,0.04,331.0,1684.0
0.06,0.025,0.04,743.0,1801.0
0.06,0.025,0.04,366.0,1593.0
0.06,0.025,0.04,57.0,838.0
0.06,0.025,0.04,782.0,1564.0
0.06,0.025,0.04,563.0,1505.0
0.06,0.025,0.04,1318.0,1858.0
0.06,0.025,0.04,323.0,1264.0
0.06,0.025,0.04,7.0,1478.0
0.06,0.025,0.04,141.0,1450.0
0.06,0.025,0.04,421.0,1585.0
0.06,0.025,0.04,232.0,1621.0
0.06,0.025,0.04,182.0,1183.0
0.06,0.025,0.04,70.0,1572.0
0.06,0.025,0.045,798.0,1515.0
0.06,0.025,0.045,714.0,1487.0
0.06,0.025,0.045,151.0,1570.0
0.06,0.025,0.045,1594.0,1966.0
0.06,0.025,0.045,756.0,1804.0
0.06,0.025,0.045,1015.0,1652.0
0.06,0.025,0.045,947.0,1865.0
0.06,0.025,0.045,1159.0,1349.0
0.06,0.025,0.045,741.0,1541.0
0.06,0.025,0.045,601.0,1487.0
0.06,0.025,0.045,147.0,1676.0
0.06,0.025,0.045,425.0,1648.0
0.06,0.025,0.045,594.0,1694.0
0.06,0.025,0.045,953.0,1733.0
0.06,0.025,0.045,885.0,1795.0
0.06,0.025,0.045,482.0,1541.0
0.06,0.025,0.045,565.0,1691.0
0.06,0.025,0.045,878.0,1634.0
0.06,0.025,0.045,661.0,1655.0
0.06,0.025,0.045,155.0,1250.0
0.06,0.025,0.045,788.0,1548.0
0.06,0.025,0.045,114.0,1628.0
0.06,0.025,0.045,728.0,1424.0
0.06,0.025,0.045,1021.0,1793.0
0.06,0.025,0.045,1476.0,1873.0
0.06,0.025,0.045,576.0,1727.0
0.06,0.025,0.045,1332.0,1958.0
0.06,0.025,0.045,208.0,1566.0
0.06,0.025,0.045,446.0,1294.0
0.06,0.025,0.045,2055.0,1886.0
0.06,0.025,0.05,622.0,1723.0
0.06,0.025,0.05,254.0,1349.0
0.06,0.025,0.05,428.0,1821.0
0.06,0.025,0.05,1943.0,1926.0
0.06,0.025,0.05,1544.0,1607.0
0.06,0.025,0.05,1635.0,1955.0
0.06,0.025,0.05,819.0,1650.0
0.06,0.025,0.05,2572.0,1757.0
0.06,0.025,0.05,540.0,1549.0
0.06,0.025,0.05,51.0,1612.0
0.06,0.025,0.05,1409.0,1622.0
0.06,0.025,0.05,706.0,1546.0
0.06,0.025,0.05,979.0,1617.0
0.06,0.025,0.05,1858.0,1925.0
0.06,0.025,0.05,1035.0,1905.0
0.06,0.025,0.05,1346.0,1708.0
0.06,0.025,0.05,933.0,1918.0
0.06,0.025,0.05,1709.0,1796.0
0.06,0.025,0.05,934.0,1733.0
0.06,0.025,0.05,821.0,1828.0
0.06,0.025,0.05,1155.0,1614.0
0.06,0.025,0.05,766.0,1602.0
0.06,0.025,0.05,641.0,1826.0
0.06,0.025,0.05,1584.0,1767.0
0.06,0.025,0.05,1056.0,1816.0
0.06,0.025,0.05,981.0,1696.0
0.06,0.025,0.05,2423.0,1892.0
0.06,0.025,0.05,1088.0,1563.0
0.06,0.025,0.05,1449.0,1859.0
0.06,0.025,0.05,948.0,1586.0
0.06,0.025,0.055,2065.0,1855.0
0.06,0.025,0.055,3054.0,1838.0
0.06,0.025,0.055,1092.0,1790.0
0.06,0.025,0.055,1050.0,1396.0
0.06,0.025,0.055,2162.0,1669.0
0.06,0.025,0.055,3111.0,1934.0
0.06,0.025,0.055,2387.0,1840.0
0.06,0.025,0.055,1260.0,1705.0
0.06,0.025,0.055,831.0,1659.0
0.06,0.025,0.055,3502.0,1814.0
0.06,0.025,0.055,1765.0,1608.0
0.06,0.025,0.055,3276.0,1826.0
0.06,0.025,0.055,3207.0,1771.0
0.06,0.025,0.055,477.0,1685.0
0.06,0.025,0.055,6840.0,223.0
0.06,0.025,0.055,1911.0,1900.0
0.06,0.025,0.055,232.0,1456.0
0.06,0.025,0.055,2363.0,1887.0
0.06,0.025,0.055,2748.0,1932.0
0.06,0.025,0.055,1738.0,1769.0
0.06,0.025,0.055,961.0,1503.0
0.06,0.025,0.055,1167.0,1571.0
0.06,0.025,0.055,1056.0,1690.0
0.06,0.025,0.055,2468.0,1664.0
0.06,0.025,0.055,3105.0,2009.0
0.06,0.025,0.055,1096.0,1726.0
0.06,0.025,0.055,1872.0,1795.0
0.06,0.025,0.055,1438.0,1819.0
0.06,0.025,0.055,2873.0,1796.0
0.06,0.025,0.055,8695.0,0.0
0.06,0.025,0.06,1991.0,1944.0
0.06,0.025,0.06,2689.0,1865.0
0.06,0.025,0.06,1935.0,1760.0
0.06,0.025,0.06,7815.0,0.0
0.06,0.025,0.06,2808.0,1647.0
0.06,0.025,0.06,2431.0,1869.0
0.06,0.025,0.06,1774.0,1854.0
0.06,0.025,0.06,1990.0,1785.0
0.06,0.025,0.06,2490.0,1727.0
0.06,0.025,0.06,3559.0,1980.0
0.06,0.025,0.06,2380.0,1599.0
0.06,0.025,0.06,2893.0,1980.0
0.06,0.025,0.06,8603.0,0.0
0.06,0.025,0.06,2227.0,1744.0
0.06,0.025,0.06,7549.0,9.0
0.06,0.025,0.06,1148.0,1733.0
0.06,0.025,0.06,1489.0,1747.0
0.06,0.025,0.06,2811.0,1619.0
0.06,0.025,0.06,5296.0,1784.0
0.06,0.025,0.06,1583.0,1811.0
0.06,0.025,0.06,952.0,1651.0
0.06,0.025,0.06,2867.0,1862.0
0.06,0.025,0.06,2541.0,1724.0
0.06,0.025,0.06,2634.0,1673.0
0.06,0.025,0.06,1238.0,1861.0
0.06,0.025,0.06,3499.0,1906.0
0.06,0.025,0.06,1288.0,1857.0
0.06,0.025,0.06,1683.0,1840.0
0.06,0.025,0.06,1847.0,1751.0
0.06,0.025,0.06,3184.0,1778.0
0.06,0.03,0.03,77.0,1339.0
0.06,0.03,0.03,194.0,553.0
0.06,0.03,0.03,260.0,1015.0
0.06,0.03,0.03,351.0,1426.0
0.06,0.03,0.03,341.0,1126.0
0.06,0.03,0.03,316.0,900.0
0.06,0.03,0.03,506.0,1352.0
0.06,0.03,0.03,436.0,1429.0
0.06,0.03,0.03,185.0,1520.0
0.06,0.03,0.03,13.0,1286.0
0.06,0.03,0.03,322.0,1246.0
0.06,0.03,0.03,16.0,516.0
0.06,0.03,0.03,422.0,1532.0
0.06,0.03,0.03,723.0,1245.0
0.06,0.03,0.03,603.0,1160.0
0.06,0.03,0.03,300.0,1254.0
0.06,0.03,0.03,31.0,671.0
0.06,0.03,0.03,430.0,993.0
0.06,0.03,0.03,409.0,1007.0
0.06,0.03,0.03,1.0,847.0
0.06,0.03,0.03,257.0,1155.0
0.06,0.03,0.03,76.0,1189.0
0.06,0.03,0.03,300.0,1326.0
0.06,0.03,0.03,7.0,690.0
0.06,0.03,0.03,256.0,832.0
0.06,0.03,0.03,109.0,917.0
0.06,0.03,0.03,93.0,1008.0
0.06,0.03,0.03,37.0,651.0
0.06,0.03,0.03,280.0,1042.0
0.06,0.03,0.03,39.0,857.0
0.06,0.03,0.035,320.0,1063.0
0.06,0.03,0.035,980.0,1572.0
0.06,0.03,0.035,843.0,1606.0
0.06,0.03,0.035,585.0,1265.0
0.06,0.03,0.035,75.0,1425.0
0.06,0.03,0.035,270.0,1080.0
0.06,0.03,0.035,543.0,1284.0
0.06,0.03,0.035,291.0,1414.0
0.06,0.03,0.035,123.0,855.0
0.06,0.03,0.035,126.0,1195.0
0.06,0.03,0.035,368.0,1018.0
0.06,0.03,0.035,810.0,1611.0
0.06,0.03,0.035,359.0,706.0
0.06,0.03,0.035,101.0,1414.0
0.06,0.03,0.035,396.0,1916.0
0.06,0.03,0.035,219.0,1457.0
0.06,0.03,0.035,1253.0,1713.0
0.06,0.03,0.035,819.0,1347.0
0.06,0.03,0.035,684.0,1545.0
0.06,0.03,0.035,714.0,1271.0
0.06,0.03,0.035,96.0,917.0
0.06,0.03,0.035,346.0,1489.0
0.06,0.03,0.035,397.0,1250.0
0.06,0.03,0.035,212.0,1441.0
0.06,0.03,0.035,254.0,1107.0
0.06,0.03,0.035,350.0,1197.0
0.06,0.03,0.035,879.0,1745.0
0.06,0.03,0.035,798.0,1608.0
0.06,0.03,0.035,419.0,1524.0
0.06,0.03,0.035,673.0,1473.0
0.06,0.03,0.04,122.0,1689.0
0.06,0.03,0.04,419.0,1344.0
0.06,0.03,0.04,37.0,1482.0
0.06,0.03,0.04,555.0,1724.0
0.06,0.03,0.04,1305.0,1674.0
0.06,0.03,0.04,397.0,1375.0
0.06,0.03,0.04,1537.0,1765.0
0.06,0.03,0.04,162.0,827.0
0.06,0.03,0.04,167.0,1413.0
0.06,0.03,0.04,389.0,1185.0
0.06,0.03,0.04,88.0,1141.0
0.06,0.03,0.04,201.0,1433.0
0.06,0.03,0.04,908.0,1870.0
0.06,0.03,0.04,416.0,1583.0
0.06,0.03,0.04,135.0,1602.0
0.06,0.03,0.04,275.0,1442.0
0.06,0.03,0.04,548.0,1422.0
0.06,0.03,0.04,579.0,1324.0
0.06,0.03,0.04,508.0,1337.0
0.06,0.03,0.04,1070.0,1687.0
0.06,0.03,0.04,679.0,1752.0
0.06,0.03,0.04,404.0,1096.0
0.06,0.03,0.04,316.0,976.0
0.06,0.03,0.04,608.0,1535.0
0.06,0.03,0.04,60.0,914.0
0.06,0.03,0.04,652.0,1317.0
0.06,0.03,0.04,607.0,1317.0
0.06,0.03,0.04,1074.0,1566.0
0.06,0.03,0.04,1322.0,1553.0
0.06,0.03,0.04,538.0,1397.0
0.06,0.03,0.045,2197.0,1718.0
0.06,0.03,0.045,1738.0,1709.0
0.06,0.03,0.045,1345.0,1404.0
0.06,0.03,0.045,852.0,1508.0
0.06,0.03,0.045,1196.0,1892.0
0.06,0.03,0.045,1121.0,1356.0
0.06,0.03,0.045,661.0,1699.0
0.06,0.03,0.045,810.0,1474.0
0.06,0.03,0.045,145.0,1506.0
0.06,0.03,0.045,620.0,1327.0
0.06,0.03,0.045,684.0,1724.0
0.06,0.03,0.045,1484.0,1617.0
0.06,0.03,0.045,588.0,1487.0
0.06,0.03,0.045,1314.0,1567.0
0.06,0.03,0.045,1473.0,1710.0
0.06,0.03,0.045,1295.0,1528.0
0.06,0.03,0.045,1161.0,1730.0
0.06,0.03,0.045,1036.0,1380.0
0.06,0.03,0.045,1644.0,1813.0
0.06,0.03,0.045,1788.0,2042.0
0.06,0.03,0.045,1227.0,1537.0
0.06,0.03,0.045,2550.0,1981.0
0.06,0.03,0.045,926.0,1354.0
0.06,0.03,0.045,215.0,1249.0
0.06,0.03,0.045,881.0,1360.0
0.06,0.03,0.045,1650.0,1693.0
0.06,0.03,0.045,890.0,1557.0
0.06,0.03,0.045,3315.0,1872.0
0.06,0.03,0.045,312.0,1464.0
0.06,0.03,0.045,592.0,1640.0
0.06,0.03,0.05,1820.0,1775.0
0.06,0.03,0.05,1270.0,1541.0
0.06,0.03,0.05,342.0,1602.0
0.06,0.03,0.05,1009.0,1838.0
0.06,0.03,0.05,510.0,1412.0
0.06,0.03,0.05,2860.0,1852.0
0.06,0.03,0.05,2248.0,1652.0
0.06,0.03,0.05,2404.0,1981.0
0.06,0.03,0.05,2344.0,1907.0
0.06,0.03,0.05,1636.0,1901.0
0.06,0.03,0.05,816.0,1682.0
0.06,0.03,0.05,2138.0,1764.0
0.06,0.03,0.05,1585.0,1611.0
0.06,0.03,0.05,1825.0,1724.0
0.06,0.03,0.05,1318.0,1558.0
0.06,0.03,0.05,1251.0,1835.0
0.06,0.03,0.05,1095.0,1562.0
0.06,0.03,0.05,851.0,1589.0
0.06,0.03,0.05,2659.0,1673.0
0.06,0.03,0.05,670.0,1648.0
0.06,0.03,0.05,1101.0,1659.0
0.06,0.03,0.05,1944.0,1808.0
0.06,0.03,0.05,1218.0,1833.0
0.06,0.03,0.05,1684.0,1671.0
0.06,0.03,0.05,2130.0,1860.0
0.06,0.03,0.05,1696.0,2024.0
0.06,0.03,0.05,2590.0,1765.0
0.06,0.03,0.05,779.0,1596.0
0.06,0.03,0.05,1226.0,1525.0
0.06,0.03,0.05,1346.0,1787.0
0.06,0.03,0.055,1600.0,1933.0
0.06,0.03,0.055,2149.0,1677.0
0.06,0.03,0.055,1172.0,1457.0
0.06,0.03,0.055,1420.0,1641.0
0.06,0.03,0.055,2222.0,1836.0
0.06,0.03,0.055,7367.0,2.0
0.06,0.03,0.055,465.0,1586.0
0.06,0.03,0.055,7281.0,0.0
0.06,0.03,0.055,3355.0,1785.0
0.06,0.03,0.055,2052.0,1833.0
0.06,0.03,0.055,2582.0,1735.0
0.06,0.03,0.055,1318.0,1834.0
0.06,0.03,0.055,8390.0,0.0
0.06,0.03,0.055,3431.0,1679.0
0.06,0.03,0.055,2053.0,1664.0
0.06,0.03,0.055,1714.0,1538.0
0.06,0.03,0.055,3097.0,1733.0
0.06,0.03,0.055,6156.0,440.0
0.06,0.03,0.055,1830.0,1835.0
0.06,0.03,0.055,1896.0,1649.0
0.06,0.03,0.055,2068.0,1685.0
0.06,0.03,0.055,3767.0,1909.0
0.06,0.03,0.055,4068.0,1763.0
0.06,0.03,0.055,2600.0,1830.0
0.06,0.03,0.055,2435.0,1711.0
0.06,0.03,0.055,2329.0,1777.0
0.06,0.03,0.055,1461.0,1679.0
0.06,0.03,0.055,1980.0,1711.0
0.06,0.03,0.055,2004.0,1887.0
0.06,0.03,0.055,3382.0,1805.0
0.06,0.03,0.06,4181.0,1743.0
0.06,0.03,0.06,4449.0,1797.0
0.06,0.03,0.06,9601.0,0.0
0.06,0.03,0.06,9109.0,0.0
0.06,0.03,0.06,1508.0,1569.0
0.06,0.03,0.06,4382.0,1709.0
0.06,0.03,0.06,2229.0,1519.0
0.06,0.03,0.06,3656.0,1718.0
0.06,0.03,0.06,7592.0,0.0
0.06,0.03,0.06,8423.0,0.0
0.06,0.03,0.06,8365.0,0.0
0.06,0.03,0.06,9120.0,0.0
0.06,0.03,0.06,6421.0,180.0
0.06,0.03,0.06,3783.0,1652.0
0.06,0.03,0.06,8950.0,0.0
0.06,0.03,0.06,5492.0,1836.0
0.06,0.03,0.06,8339.0,0.0
0.06,0.03,0.06,1241.0,1556.0
0.06,0.03,0.06,1921.0,1850.0
0.06,0.03,0.06,1728.0,1694.0
0.06,0.03,0.06,7849.0,0.0
0.06,0.03,0.06,7769.0,0.0
0.06,0.03,0.06,3937.0,1684.0
0.06,0.03,0.06,1506.0,1680.0
0.06,0.03,0.06,2710.0,1729.0
0.06,0.03,0.06,2542.0,1850.0
0.06,0.03,0.06,4449.0,1785.0
0.06,0.03,0.06,2648.0,1756.0
0.06,0.03,0.06,2234.0,1724.0
0.06,0.03,0.06,8365.0,0.0
0.06,0.035,0.03,209.0,1321.0
0.06,0.035,0.03,151.0,1027.0
0.06,0.035,0.03,11.0,742.0
0.06,0.035,0.03,117.0,605.0
0.06,0.035,0.03,135.0,741.0
0.06,0.035,0.03,555.0,1474.0
0.06,0.035,0.03,355.0,1365.0
0.06,0.035,0.03,22.0,605.0
0.06,0.035,0.03,87.0,1051.0
0.06,0.035,0.03,449.0,1632.0
0.06,0.035,0.03,0.0,574.0
0.06,0.035,0.03,154.0,887.0
0.06,0.035,0.03,59.0,450.0
0.06,0.035,0.03,139.0,780.0
0.06,0.035,0.03,177.0,506.0
0.06,0.035,0.03,250.0,716.0
0.06,0.035,0.03,207.0,818.0
0.06,0.035,0.03,423.0,1327.0
0.06,0.035,0.03,371.0,1252.0
0.06,0.035,0.03,270.0,1278.0
0.06,0.035,0.03,293.0,593.0
0.06,0.035,0.03,72.0,649.0
0.06,0.035,0.03,832.0,1401.0
0.06,0.035,0.03,182.0,853.0
0.06,0.035,0.03,12.0,664.0
0.06,0.035,0.03,408.0,1444.0
0.06,0.035,0.03,744.0,1097.0
0.06,0.035,0.03,192.0,609.0
0.06,0.035,0.03,263.0,894.0
0.06,0.035,0.03,11.0,566.0
0.06,0.035,0.035,124.0,789.0
0.06,0.035,0.035,826.0,1437.0
0.06,0.035,0.035,940.0,1456.0
0.06,0.035,0.035,210.0,709.0
0.06,0.035,0.035,247.0,600.0
0.06,0.035,0.035,622.0,1579.0
0.06,0.035,0.035,861.0,1701.0
0.06,0.035,0.035,545.0,1245.0
0.06,0.035,0.035,360.0,1197.0
0.06,0.035,0.035,702.0,1089.0
0.06,0.035,0.035,310.0,1249.0
0.06,0.035,0.035,147.0,1166.0
0.06,0.035,0.035,327.0,1320.0
0.06,0.035,0.035,792.0,1422.0
0.06,0.035,0.035,984.0,1595.0
0.06,0.035,0.035,338.0,924.0
0.06,0.035,0.035,31.0,1133.0
0.06,0.035,0.035,653.0,1564.0
0.06,0.035,0.035,1245.0,1282.0
0.06,0.035,0.035,107.0,1014.0
0.06,0.035,0.035,596.0,896.0
0.06,0.035,0.035,239.0,928.0
0.06,0.035,0.035,904.0,1669.0
0.06,0.035,0.035,803.0,1016.0
0.06,0.035,0.035,817.0,1492.0
0.06,0.035,0.035,672.0,1034.0
0.06,0.035,0.035,315.0,1156.0
0.06,0.035,0.035,0.0,544.0
0.06,0.035,0.035,707.0,1805.0
0.06,0.035,0.035,237.0,1330.0
0.06,0.035,0.04,526.0,1399.0
0.06,0.035,0.04,235.0,1410.0
0.06,0.035,0.04,549.0,1538.0
0.06,0.035,0.04,265.0,1494.0
0.06,0.035,0.04,1169.0,1768.0
0.06,0.035,0.04,736.0,1652.0
0.06,0.035,0.04,608.0,1509.0
0.06,0.035,0.04,1567.0,1644.0
0.06,0.035,0.04,667.0,1400.0
0.06,0.035,0.04,382.0,1363.0
0.06,0.035,0.04,636.0,1286.0
0.06,0.035,0.04,1061.0,1516.0
0.06,0.035,0.04,1377.0,1643.0
0.06,0.035,0.04,873.0,1377.0
0.06,0.035,0.04,1738.0,1702.0
0.06,0.035,0.04,2125.0,1768.0
0.06,0.035,0.04,617.0,1534.0
0.06,0.035,0.04,433.0,1213.0
0.06,0.035,0.04,673.0,1653.0
0.06,0.035,0.04,1144.0,2037.0
0.06,0.035,0.04,1082.0,1372.0
0.06,0.035,0.04,430.0,1083.0
0.06,0.035,0.04,773.0,1220.0
0.06,0.035,0.04,2603.0,1662.0
0.06,0.035,0.04,1667.0,1748.0
0.06,0.035,0.04,1225.0,1428.0
0.06,0.035,0.04,814.0,1478.0
0.06,0.035,0.04,861.0,1552.0
0.06,0.035,0.04,38.0,1444.0
0.06,0.035,0.04,903.0,1761.0
