k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6
0.8,0.6,0.6,0.8,0.6,0.2,0.128,20.723,3.7416,12.0874,0.0924,4.0206
0.8,0.6,0.6,0.8,0.6,0.4,0.0922,26.1174,3.7774,6.986,0.4212,3.6918
0.8,0.6,0.6,0.8,0.6,0.6,0.0494,29.8798,3.8202,3.7088,0.9492,3.1638
0.8,0.6,0.6,0.8,0.6,0.8,0.0438,32.3628,3.8258,1.7454,1.4744,2.6386
0.8,0.6,0.6,0.8,0.6,1,0.027,33.5616,3.8426,0.9768,1.9214,2.1916
0.8,0.6,0.6,0.8,0.8,0.2,0.134,20.5296,3.7356,12.2872,0.0928,4.0202
0.8,0.6,0.6,0.8,0.8,0.4,0.0858,26.1198,3.7838,6.9958,0.4398,3.6732
0.8,0.6,0.6,0.8,0.8,0.6,0.0608,29.8748,3.8088,3.7324,0.9564,3.1566
0.8,0.6,0.6,0.8,0.8,0.8,0.0386,32.185,3.831,1.8996,1.456,2.657
0.8,0.6,0.6,0.8,0.8,1,0.0352,33.4892,3.8344,0.993,1.857,2.256
0.8,0.6,0.6,0.8,1,0.2,0.1326,20.461,3.737,12.3662,0.1046,4.0084
0.8,0.6,0.6,0.8,1,0.4,0.0888,26.1678,3.7808,6.931,0.42,3.693
0.8,0.6,0.6,0.8,1,0.6,0.051,29.8114,3.8186,3.7996,0.97,3.143
0.8,0.6,0.6,0.8,1,0.8,0.0346,32.3098,3.835,1.7862,1.4714,2.6416
0.8,0.6,0.6,0.8,1,1,0.0304,33.5792,3.8392,0.9376,1.8964,2.2166
0.8,0.6,0.6,1,0.2,0.2,0.128,20.6412,3.7416,12.1624,0.0856,4.0274
0.8,0.6,0.6,1,0.2,0.4,0.083,26.1694,3.7866,6.8982,0.3946,3.7184
0.8,0.6,0.6,1,0.2,0.6,0.0532,29.9942,3.8164,3.5894,0.9404,3.1726
0.8,0.6,0.6,1,0.2,0.8,0.046,32.4328,3.8236,1.6412,1.438,2.675
0.8,0.6,0.6,1,0.2,1,0.0304,33.613,3.8392,0.8732,1.8658,2.2472
0.8,0.6,0.6,1,0.4,0.2,0.1414,20.599,3.7282,12.2146,0.0822,4.0308
0.8,0.6,0.6,1,0.4,0.4,0.091,26.2112,3.7786,6.892,0.4222,3.6908
0.8,0.6,0.6,1,0.4,0.6,0.0588,29.9378,3.8108,3.6714,0.9604,3.1526
0.8,0.6,0.6,1,0.4,0.8,0.0398,32.295,3.8298,1.815,1.4802,2.6328
0.8,0.6,0.6,1,0.4,1,0.03,33.564,3.8396,0.9222,1.8662,2.2468
0.8,0.6,0.6,1,0.6,0.2,0.1238,20.5234,3.7458,12.2868,0.0964,4.0166
0.8,0.6,0.6,1,0.6,0.4,0.0938,26.0336,3.7758,7.0648,0.4146,3.6984
0.8,0.6,0.6,1,0.6,0.6,0.0514,30.0202,3.8182,3.5424,0.9212,3.1918
0.8,0.6,0.6,1,0.6,0.8,0.037,32.2096,3.8326,1.8482,1.4308,2.6822
0.8,0.6,0.6,1,0.6,1,0.0274,33.6512,3.8422,0.8554,1.8892,2.2238
0.8,0.6,0.6,1,0.8,0.2,0.1218,20.6284,3.7478,12.1732,0.0898,4.0232
0.8,0.6,0.6,1,0.8,0.4,0.0792,26.2194,3.7904,6.8694,0.4196,3.6934
0.8,0.6,0.6,1,0.8,0.6,0.0472,29.8542,3.8224,3.7022,0.9192,3.1938
0.8,0.6,0.6,1,0.8,0.8,0.0406,32.211,3.829,1.8542,1.4346,2.6784
0.8,0.6,0.6,1,0.8,1,0.0328,33.5624,3.8368,0.936,1.8756,2.2374
0.8,0.6,0.6,1,1,0.2,0.1334,20.533,3.7362,12.2816,0.0912,4.0218
0.8,0.6,0.6,1,1,0.4,0.0834,26.0552,3.7862,7.0382,0.42,3.693
0.8,0.6,0.6,1,1,0.6,0.0482,29.974,3.8214,3.6572,0.993,3.12
0.8,0.6,0.6,1,1,0.8,0.0414,32.2284,3.8282,1.8566,1.4536,2.6594
0.8,0.6,0.6,1,1,1,0.0314,33.5208,3.8382,0.9442,1.8436,2.2694
0.8,0.6,0.8,0.2,0.2,0.2,0.6078,14.4466,3.2618,18.7998,0.0486,4.0644
0.8,0.6,0.8,0.2,0.2,0.4,0.2024,20.0498,3.6672,12.9524,0.2098,3.9032
0.8,0.6,0.8,0.2,0.2,0.6,0.1116,24.9608,3.758,8.3272,0.5864,3.5266
0.8,0.6,0.8,0.2,0.2,0.8,0.0972,28.3434,3.7724,5.312,0.9682,3.1448
0.8,0.6,0.8,0.2,0.2,1,0.0502,30.697,3.8194,3.2598,1.3166,2.7964
0.8,0.6,0.8,0.2,0.4,0.2,0.6502,14.1808,3.2194,19.1158,0.0564,4.0566
0.8,0.6,0.8,0.2,0.4,0.4,0.2026,20.0234,3.667,12.9706,0.2014,3.9116
0.8,0.6,0.8,0.2,0.4,0.6,0.1098,24.683,3.7598,8.5648,0.548,3.565
0.8,0.6,0.8,0.2,0.4,0.8,0.0832,28.2144,3.7864,5.4076,0.9488,3.1642
0.8,0.6,0.8,0.2,0.4,1,0.059,30.805,3.8106,3.2468,1.4028,2.7102
0.8,0.6,0.8,0.2,0.6,0.2,0.634,14.2434,3.2356,19.0468,0.0662,4.0468
0.8,0.6,0.8,0.2,0.6,0.4,0.2064,19.9026,3.6632,13.1146,0.2208,3.8922
0.8,0.6,0.8,0.2,0.6,0.6,0.1068,24.6124,3.7628,8.6422,0.5578,3.5552
0.8,0.6,0.8,0.2,0.6,0.8,0.0936,28.0378,3.776,5.6216,0.9758,3.1372
0.8,0.6,0.8,0.2,0.6,1,0.0642,30.5136,3.8054,3.5088,1.3682,2.7448
0.8,0.6,0.8,0.2,0.8,0.2,0.6264,14.3268,3.2432,18.9662,0.0766,4.0364
0.8,0.6,0.8,0.2,0.8,0.4,0.2108,19.7022,3.6588,13.338,0.2394,3.8736
0.8,0.6,0.8,0.2,0.8,0.6,0.1064,24.4858,3.7632,8.7666,0.556,3.557
0.8,0.6,0.8,0.2,0.8,0.8,0.086,28.054,3.7836,5.6374,1.0154,3.0976
0.8,0.6,0.8,0.2,0.8,1,0.069,30.4646,3.8006,3.545,1.3506,2.7624
0.8,0.6,0.8,0.2,1,0.2,0.6518,14.2302,3.2178,19.0892,0.0776,4.0354
0.8,0.6,0.8,0.2,1,0.4,0.1784,19.9058,3.6912,13.1388,0.2762,3.8368
0.8,0.6,0.8,0.2,1,0.6,0.1142,24.5828,3.7554,8.718,0.5966,3.5164
0.8,0.6,0.8,0.2,1,0.8,0.0942,28.0134,3.7754,5.662,0.9912,3.1218
0.8,0.6,0.8,0.2,1,1,0.0782,30.4554,3.7914,3.579,1.3662,2.7468
0.8,0.6,0.8,0.4,0.2,0.2,0.6448,14.409,3.2248,18.8628,0.037,4.076
0.8,0.6,0.8,0.4,0.2,0.4,0.2134,20.1698,3.6562,12.8248,0.1912,3.9218
0.8,0.6,0.8,0.4,0.2,0.6,0.1068,24.8996,3.7628,8.333,0.5358,3.5772
0.8,0.6,0.8,0.4,0.2,0.8,0.0948,28.4652,3.7748,5.1782,0.9586,3.1544
0.8,0.6,0.8,0.4,0.2,1,0.0522,30.972,3.8174,3.0046,1.3344,2.7786
0.8,0.6,0.8,0.4,0.4,0.2,0.6256,14.4564,3.244,18.8088,0.0496,4.0634
0.8,0.6,0.8,0.4,0.4,0.4,0.2062,19.9716,3.6634,13.0122,0.1876,3.9254
0.8,0.6,0.8,0.4,0.4,0.6,0.1074,24.9672,3.7622,8.2864,0.5562,3.5568
0.8,0.6,0.8,0.4,0.4,0.8,0.088,28.6024,3.7816,5.0164,0.9408,3.1722
0.8,0.6,0.8,0.4,0.4,1,0.0694,30.91,3.8002,3.0914,1.342,2.771
0.8,0.6,0.8,0.4,0.6,0.2,0.6134,14.4794,3.2562,18.777,0.053,4.06
0.8,0.6,0.8,0.4,0.6,0.4,0.2018,20.0638,3.6678,12.932,0.204,3.909
0.8,0.6,0.8,0.4,0.6,0.6,0.1126,25.0002,3.757,8.2608,0.5584,3.5546
0.8,0.6,0.8,0.4,0.6,0.8,0.0914,28.4626,3.7782,5.172,0.9532,3.1598
0.8,0.6,0.8,0.4,0.6,1,0.053,30.8142,3.8166,3.1586,1.3298,2.7832
0.8,0.6,0.8,0.4,0.8,0.2,0.6464,14.3632,3.2232,18.9256,0.0524,4.0606
0.8,0.6,0.8,0.4,0.8,0.4,0.211,20.0296,3.6586,12.9638,0.1924,3.9206
0.8,0.6,0.8,0.4,0.8,0.6,0.112,24.9838,3.7576,8.2898,0.5716,3.5414
0.8,0.6,0.8,0.4,0.8,0.8,0.0952,28.518,3.7744,5.134,0.9668,3.1462
0.8,0.6,0.8,0.4,0.8,1,0.0548,30.8366,3.8148,3.164,1.3558,2.7572
0.8,0.6,0.8,0.4,1,0.2,0.5946,14.4042,3.275,18.84,0.0596,4.0534
0.8,0.6,0.8,0.4,1,0.4,0.2222,19.8764,3.6474,13.1462,0.2104,3.9026
0.8,0.6,0.8,0.4,1,0.6,0.1036,24.8398,3.766,8.4128,0.559,3.554
0.8,0.6,0.8,0.4,1,0.8,0.0878,28.456,3.7818,5.2104,0.9886,3.1244
0.8,0.6,0.8,0.4,1,1,0.0622,30.7564,3.8074,3.2624,1.3666,2.7464
0.8,0.6,0.8,0.6,0.2,0.2,0.6148,14.4624,3.2548,18.7782,0.0358,4.0772
0.8,0.6,0.8,0.6,0.2,0.4,0.1858,20.1346,3.6838,12.8268,0.1856,3.9274
0.8,0.6,0.8,0.6,0.2,0.6,0.1154,25.0954,3.7542,8.157,0.547,3.566
0.8,0.6,0.8,0.6,0.2,0.8,0.0944,28.702,3.7752,4.9704,0.988,3.125
0.8,0.6,0.8,0.6,0.2,1,0.0538,31.1304,3.8158,2.8546,1.3412,2.7718
0.8,0.6,0.8,0.6,0.4,0.2,0.6204,14.3204,3.2492,18.931,0.041,4.072
0.8,0.6,0.8,0.6,0.4,0.4,0.2002,20.1998,3.6694,12.7894,0.199,3.914
0.8,0.6,0.8,0.6,0.4,0.6,0.1052,25.0224,3.7644,8.2044,0.5316,3.5814
0.8,0.6,0.8,0.6,0.4,0.8,0.0886,28.671,3.781,4.9618,0.9542,3.1588
0.8,0.6,0.8,0.6,0.4,1,0.0654,31.1304,3.8042,2.8502,1.3252,2.7878
0.8,0.6,0.8,0.6,0.6,0.2,0.6342,14.3734,3.2354,18.8964,0.0456,4.0674
0.8,0.6,0.8,0.6,0.6,0.4,0.1958,20.0934,3.6738,12.8696,0.1772,3.9358
0.8,0.6,0.8,0.6,0.6,0.6,0.1072,25.1612,3.7624,8.0858,0.5498,3.5632
0.8,0.6,0.8,0.6,0.6,0.8,0.089,28.524,3.7806,5.0956,0.9406,3.1724
0.8,0.6,0.8,0.6,0.6,1,0.0566,31.0622,3.813,2.9386,1.3542,2.7588
0.8,0.6,0.8,0.6,0.8,0.2,0.6128,14.4324,3.2568,18.8158,0.0454,4.0676
0.8,0.6,0.8,0.6,0.8,0.4,0.2026,19.9642,3.667,13.0164,0.188,3.925
0.8,0.6,0.8,0.6,0.8,0.6,0.1134,24.957,3.7562,8.2944,0.548,3.565
0.8,0.6,0.8,0.6,0.8,0.8,0.0912,28.57,3.7784,5.0736,0.9624,3.1506
0.8,0.6,0.8,0.6,0.8,1,0.0658,30.9134,3.8038,3.0886,1.3462,2.7668
0.8,0.6,0.8,0.6,1,0.2,0.6096,14.289,3.26,18.9616,0.051,4.062
0.8,0.6,0.8,0.6,1,0.4,0.2122,20.065,3.6574,12.9214,0.1842,3.9288
0.8,0.6,0.8,0.6,1,0.6,0.1102,24.8668,3.7594,8.3634,0.53,3.583
0.8,0.6,0.8,0.6,1,0.8,0.0912,28.6454,3.7784,4.9942,0.9584,3.1546
0.8,0.6,0.8,0.6,1,1,0.0572,30.8932,3.8124,3.0728,1.3188,2.7942
0.8,0.6,0.8,0.8,0.2,0.2,0.6686,14.4046,3.201,18.8902,0.0362,4.0768
0.8,0.6,0.8,0.8,0.2,0.4,0.2086,20.1006,3.661,12.8872,0.1892,3.9238
0.8,0.6,0.8,0.8,0.2,0.6,0.1052,25.0158,3.7644,8.2054,0.526,3.587
0.8,0.6,0.8,0.8,0.2,0.8,0.086,28.782,3.7836,4.8148,0.9208,3.1922
0.8,0.6,0.8,0.8,0.2,1,0.0598,31.0864,3.8098,2.9418,1.3784,2.7346
0.8,0.6,0.8,0.8,0.4,0.2,0.6032,14.2978,3.2664,18.9296,0.0342,4.0788
0.8,0.6,0.8,0.8,0.4,0.4,0.2212,20.1674,3.6484,12.8318,0.188,3.925
0.8,0.6,0.8,0.8,0.4,0.6,0.1022,25.1926,3.7674,8.0198,0.5202,3.5928
0.8,0.6,0.8,0.8,0.4,0.8,0.0872,28.6132,3.7824,5.0308,0.9668,3.1462
0.8,0.6,0.8,0.8,0.4,1,0.0612,31.133,3.8084,2.8484,1.3302,2.7828
0.8,0.6,0.8,0.8,0.6,0.2,0.6542,14.3518,3.2154,18.9336,0.0412,4.0718
0.8,0.6,0.8,0.8,0.6,0.4,0.1874,20.187,3.6822,12.7598,0.1694,3.9436
0.8,0.6,0.8,0.8,0.6,0.6,0.1128,24.9954,3.7568,8.2316,0.5242,3.5888
0.8,0.6,0.8,0.8,0.6,0.8,0.0866,28.7532,3.783,4.9014,0.978,3.135
0.8,0.6,0.8,0.8,0.6,1,0.0586,31.0154,3.811,2.9748,1.3416,2.7714
0.8,0.6,0.8,0.8,0.8,0.2,0.6076,14.4478,3.262,18.7976,0.0478,4.0652
0.8,0.6,0.8,0.8,0.8,0.4,0.2018,19.9312,3.6678,13.0528,0.1922,3.9208
0.8,0.6,0.8,0.8,0.8,0.6,0.11,25.0784,3.7596,8.1628,0.5412,3.5718
0.8,0.6,0.8,0.8,0.8,0.8,0.0922,28.5558,3.7774,5.0952,0.9688,3.1442
0.8,0.6,0.8,0.8,0.8,1,0.0552,31.141,3.8144,2.8744,1.3702,2.7428
0.8,0.6,0.8,0.8,1,0.2,0.6088,14.377,3.2608,18.8604,0.0386,4.0744
0.8,0.6,0.8,0.8,1,0.4,0.1812,20.171,3.6884,12.7964,0.1962,3.9168
0.8,0.6,0.8,0.8,1,0.6,0.1098,24.9674,3.7598,8.2794,0.547,3.566
0.8,0.6,0.8,0.8,1,0.8,0.0854,28.593,3.7842,5.0194,0.937,3.176
0.8,0.6,0.8,0.8,1,1,0.0572,31.007,3.8124,2.9632,1.323,2.79
0.8,0.6,0.8,1,0.2,0.2,0.6184,14.4046,3.2512,18.839,0.0352,4.0778
0.8,0.6,0.8,1,0.2,0.4,0.2132,20.2868,3.6564,12.6872,0.1708,3.9422
0.8,0.6,0.8,1,0.2,0.6,0.1126,25.2896,3.757,7.9716,0.5586,3.5544
0.8,0.6,0.8,1,0.2,0.8,0.086,28.8054,3.7836,4.8106,0.94,3.173
0.8,0.6,0.8,1,0.2,1,0.056,31.1494,3.8136,2.831,1.3344,2.7786
0.8,0.6,0.8,1,0.4,0.2,0.6346,14.462,3.235,18.8048,0.0422,4.0708
0.8,0.6,0.8,1,0.4,0.4,0.1962,20.2602,3.6734,12.7088,0.1828,3.9302
0.8,0.6,0.8,1,0.4,0.6,0.1034,25.1566,3.7662,8.0916,0.5548,3.5582
0.8,0.6,0.8,1,0.4,0.8,0.0826,28.6394,3.787,4.9782,0.945,3.168
0.8,0.6,0.8,1,0.4,1,0.0532,31.138,3.8164,2.8284,1.3232,2.7898
0.8,0.6,0.8,1,0.6,0.2,0.596,14.4322,3.2736,18.7908,0.037,4.076
0.8,0.6,0.8,1,0.6,0.4,0.202,20.1116,3.6676,12.8564,0.176,3.937
0.8,0.6,0.8,1,0.6,0.6,0.1122,25.1802,3.7574,8.0776,0.5556,3.5574
0.8,0.6,0.8,1,0.6,0.8,0.0898,28.6852,3.7798,4.9444,0.9498,3.1632
0.8,0.6,0.8,1,0.6,1,0.0604,31.0758,3.8092,2.8922,1.3176,2.7954
0.8,0.6,0.8,1,0.8,0.2,0.6344,14.3154,3.2352,18.9404,0.0314,4.0816
0.8,0.6,0.8,1,0.8,0.4,0.2266,20.2544,3.643,12.7344,0.1722,3.9408
0.8,0.6,0.8,1,0.8,0.6,0.1132,25.2404,3.7564,7.9948,0.532,3.581
0.8,0.6,0.8,1,0.8,0.8,0.0878,28.6618,3.7818,4.9774,0.9614,3.1516
0.8,0.6,0.8,1,0.8,1,0.067,31.1258,3.8026,2.8808,1.3496,2.7634
0.8,0.6,0.8,1,1,0.2,0.6188,14.4268,3.2508,18.8222,0.0402,4.0728
0.8,0.6,0.8,1,1,0.4,0.1928,20.032,3.6768,12.9398,0.189,3.924
0.8,0.6,0.8,1,1,0.6,0.1078,25.0582,3.7618,8.1706,0.531,3.582
0.8,0.6,0.8,1,1,0.8,0.084,28.6752,3.7856,4.9718,0.973,3.14
0.8,0.6,0.8,1,1,1,0.0666,31.0526,3.803,2.9176,1.3136,2.7994
0.8,0.6,1,0.2,0.2,0.2,1.292,9.8656,2.5776,24.0392,0.0228,4.0902
0.8,0.6,1,0.2,0.2,0.4,0.8474,14.8194,3.0222,18.7316,0.1136,3.9994
0.8,0.6,1,0.2,0.2,0.6,0.4092,19.6418,3.4604,13.6668,0.3094,3.8036
0.8,0.6,1,0.2,0.2,0.8,0.154,23.6474,3.7156,9.7132,0.6166,3.4964
0.8,0.6,1,0.2,0.2,1,0.0992,26.9418,3.7704,6.7102,0.9628,3.1502
0.8,0.6,1,0.2,0.4,0.2,1.2734,9.8546,2.5962,24.04,0.0312,4.0818
0.8,0.6,1,0.2,0.4,0.4,0.8318,14.8528,3.0378,18.6816,0.1126,4.0004
0.8,0.6,1,0.2,0.4,0.6,0.394,19.295,3.4756,14.0062,0.3172,3.7958
0.8,0.6,1,0.2,0.4,0.8,0.1734,23.5298,3.6962,9.8874,0.6538,3.4592
0.8,0.6,1,0.2,0.4,1,0.1092,26.8372,3.7604,6.835,0.973,3.14
0.8,0.6,1,0.2,0.6,0.2,1.2982,9.7724,2.5714,24.15,0.0342,4.0788
0.8,0.6,1,0.2,0.6,0.4,0.8064,14.8028,3.0632,18.7198,0.1262,3.9868
0.8,0.6,1,0.2,0.6,0.6,0.3762,19.324,3.4934,13.9568,0.3146,3.7984
0.8,0.6,1,0.2,0.6,0.8,0.1704,23.4738,3.6992,9.9166,0.63,3.483
0.8,0.6,1,0.2,0.6,1,0.0992,26.721,3.7704,6.913,0.9448,3.1682
0.8,0.6,1,0.2,0.8,0.2,1.3152,9.7488,2.5544,24.1922,0.0358,4.0772
0.8,0.6,1,0.2,0.8,0.4,0.8134,14.6306,3.0562,18.9,0.1272,3.9858
0.8,0.6,1,0.2,0.8,0.6,0.4098,19.3506,3.4598,13.9834,0.3342,3.7788
0.8,0.6,1,0.2,0.8,0.8,0.1552,23.248,3.7144,10.1476,0.6504,3.4626
0.8,0.6,1,0.2,0.8,1,0.1018,26.6368,3.7678,7.02,0.965,3.148
0.8,0.6,1,0.2,1,0.2,1.308,9.5572,2.5616,24.3888,0.048,4.065
0.8,0.6,1,0.2,1,0.4,0.825,14.5938,3.0446,18.9638,0.1426,3.9704
0.8,0.6,1,0.2,1,0.6,0.4082,19.1878,3.4614,14.1586,0.3482,3.7648
0.8,0.6,1,0.2,1,0.8,0.1542,23.2726,3.7154,10.126,0.6544,3.4586
0.8,0.6,1,0.2,1,1,0.0932,26.6456,3.7764,7.0136,0.976,3.137
0.8,0.6,1,0.4,0.2,0.2,1.3034,9.8232,2.5662,24.0982,0.028,4.085
0.8,0.6,1,0.4,0.2,0.4,0.7978,14.9268,3.0718,18.5654,0.1044,4.0086
0.8,0.6,1,0.4,0.2,0.6,0.3656,19.7684,3.504,13.4868,0.2996,3.8134
0.8,0.6,1,0.4,0.2,0.8,0.1416,24.1152,3.728,9.23,0.6136,3.4994
0.8,0.6,1,0.4,0.2,1,0.109,27.3112,3.7606,6.353,0.9652,3.1478
0.8,0.6,1,0.4,0.4,0.2,1.3072,9.7078,2.5624,24.2142,0.0248,4.0882
0.8,0.6,1,0.4,0.4,0.4,0.794,14.9276,3.0756,18.565,0.1086,4.0044
0.8,0.6,1,0.4,0.4,0.6,0.4074,19.6908,3.4622,13.5988,0.2922,3.8208
0.8,0.6,1,0.4,0.4,0.8,0.1524,23.8426,3.7172,9.5408,0.641,3.472
0.8,0.6,1,0.4,0.4,1,0.1028,27.2968,3.7668,6.345,0.949,3.164
0.8,0.6,1,0.4,0.6,0.2,1.3064,9.7514,2.5632,24.1698,0.0248,4.0882
0.8,0.6,1,0.4,0.6,0.4,0.8316,14.8448,3.038,18.6848,0.108,4.005
0.8,0.6,1,0.4,0.6,0.6,0.3738,19.7316,3.4958,13.5484,0.3162,3.7968
0.8,0.6,1,0.4,0.6,0.8,0.1616,23.7788,3.708,9.5932,0.6204,3.4926
0.8,0.6,1,0.4,0.6,1,0.1064,27.3248,3.7632,6.3408,0.9692,3.1438
0.8,0.6,1,0.4,0.8,0.2,1.2824,9.745,2.5872,24.1614,0.034,4.079
0.8,0.6,1,0.4,0.8,0.4,0.8168,14.668,3.0528,18.8548,0.116,3.997
0.8,0.6,1,0.4,0.8,0.6,0.4212,19.6314,3.4484,13.6772,0.2974,3.8156
0.8,0.6,1,0.4,0.8,0.8,0.1502,23.6646,3.7194,9.696,0.6204,3.4926
0.8,0.6,1,0.4,0.8,1,0.0962,27.2156,3.7734,6.4222,0.9516,3.1614
0.8,0.6,1,0.4,1,0.2,1.2756,9.8346,2.594,24.0588,0.0278,4.0852
0.8,0.6,1,0.4,1,0.4,0.8278,14.8616,3.0418,18.6674,0.1112,4.0018
0.8,0.6,1,0.4,1,0.6,0.3688,19.6234,3.5008,13.63,0.2946,3.8184
0.8,0.6,1,0.4,1,0.8,0.1598,23.497,3.7098,9.8596,0.6068,3.5062
0.8,0.6,1,0.4,1,1,0.104,27.1934,3.7656,6.482,0.9814,3.1316
0.8,0.6,1,0.6,0.2,0.2,1.2852,9.7498,2.5844,24.1486,0.0232,4.0898
0.8,0.6,1,0.6,0.2,0.4,0.8142,15.0538,3.0554,18.4416,0.0912,4.0218
0.8,0.6,1,0.6,0.2,0.6,0.3708,19.925,3.4988,13.3486,0.3128,3.8002
0.8,0.6,1,0.6,0.2,0.8,0.1376,23.972,3.732,9.3834,0.6278,3.4852
0.8,0.6,1,0.6,0.2,1,0.1092,27.4328,3.7604,6.2028,0.9364,3.1766
0.8,0.6,1,0.6,0.4,0.2,1.3146,9.806,2.555,24.119,0.0204,4.0926
0.8,0.6,1,0.6,0.4,0.4,0.8126,14.943,3.057,18.546,0.0864,4.0266
0.8,0.6,1,0.6,0.4,0.6,0.3702,19.742,3.4994,13.4922,0.274,3.839
0.8,0.6,1,0.6,0.4,0.8,0.1534,24.0408,3.7162,9.3052,0.6026,3.5104
0.8,0.6,1,0.6,0.4,1,0.108,27.5088,3.7616,6.1472,0.958,3.155
0.8,0.6,1,0.6,0.6,0.2,1.2806,9.8042,2.589,24.0846,0.0182,4.0948
0.8,0.6,1,0.6,0.6,0.4,0.8264,14.8478,3.0432,18.672,0.1034,4.0096
0.8,0.6,1,0.6,0.6,0.6,0.3896,19.8666,3.48,13.419,0.306,3.807
0.8,0.6,1,0.6,0.6,0.8,0.1628,24.0172,3.7068,9.3436,0.608,3.505
0.8,0.6,1,0.6,0.6,1,0.0962,27.3362,3.7734,6.2874,0.9374,3.1756
0.8,0.6,1,0.6,0.8,0.2,1.3008,9.8366,2.5688,24.0822,0.028,4.085
0.8,0.6,1,0.6,0.8,0.4,0.7716,14.8726,3.098,18.5928,0.1038,4.0092
0.8,0.6,1,0.6,0.8,0.6,0.3954,19.7424,3.4742,13.5212,0.2782,3.8348
0.8,0.6,1,0.6,0.8,0.8,0.16,23.961,3.7096,9.3962,0.6072,3.5058
0.8,0.6,1,0.6,0.8,1,0.105,27.3238,3.7646,6.3092,0.938,3.175
0.8,0.6,1,0.6,1,0.2,1.2862,9.8226,2.5834,24.0802,0.0266,4.0864
0.8,0.6,1,0.6,1,0.4,0.7722,14.8512,3.0974,18.6306,0.1196,3.9934
0.8,0.6,1,0.6,1,0.6,0.3768,19.7928,3.4928,13.4662,0.2922,3.8208
0.8,0.6,1,0.6,1,0.8,0.1626,23.779,3.707,9.5856,0.612,3.501
0.8,0.6,1,0.6,1,1,0.1008,27.1928,3.7688,6.4206,0.9226,3.1904
0.8,0.6,1,0.8,0.2,0.2,1.3076,9.6992,2.562,24.2168,0.0184,4.0946
0.8,0.6,1,0.8,0.2,0.4,0.8152,15.042,3.0544,18.458,0.0948,4.0182
0.8,0.6,1,0.8,0.2,0.6,0.3862,19.8778,3.4834,13.3882,0.2898,3.8232
0.8,0.6,1,0.8,0.2,0.8,0.1396,24.1656,3.73,9.1864,0.6224,3.4906
0.8,0.6,1,0.8,0.2,1,0.1008,27.463,3.7688,6.1936,0.9658,3.1472
0.8,0.6,1,0.8,0.4,0.2,1.3156,9.7048,2.554,24.215,0.0142,4.0988
0.8,0.6,1,0.8,0.4,0.4,0.793,14.9264,3.0766,18.5562,0.0996,4.0134
0.8,0.6,1,0.8,0.4,0.6,0.3608,19.7726,3.5088,13.4758,0.2976,3.8154
0.8,0.6,1,0.8,0.4,0.8,0.153,24.0212,3.7166,9.3302,0.6084,3.5046
0.8,0.6,1,0.8,0.4,1,0.103,27.4142,3.7666,6.209,0.9302,3.1828
0.8,0.6,1,0.8,0.6,0.2,1.3064,9.8906,2.5632,24.0266,0.0208,4.0922
0.8,0.6,1,0.8,0.6,0.4,0.8108,14.931,3.0588,18.5798,0.11,4.003
0.8,0.6,1,0.8,0.6,0.6,0.3644,19.7336,3.5052,13.5264,0.3056,3.8074
0.8,0.6,1,0.8,0.6,0.8,0.1512,24.0952,3.7184,9.2686,0.6226,3.4904
0.8,0.6,1,0.8,0.6,1,0.0992,27.523,3.7704,6.1072,0.941,3.172
0.8,0.6,1,0.8,0.8,0.2,1.3098,9.7888,2.5598,24.1264,0.0154,4.0976
0.8,0.6,1,0.8,0.8,0.4,0.8146,14.8114,3.055,18.6866,0.0934,4.0196
0.8,0.6,1,0.8,0.8,0.6,0.3614,19.6916,3.5082,13.552,0.2922,3.8208
0.8,0.6,1,0.8,0.8,0.8,0.1484,24.0418,3.7212,9.3162,0.6196,3.4934
0.8,0.6,1,0.8,0.8,1,0.1142,27.4184,3.7554,6.2186,0.9328,3.1802
0.8,0.6,1,0.8,1,0.2,1.3016,9.7678,2.568,24.1456,0.0218,4.0912
0.8,0.6,1,0.8,1,0.4,0.8176,14.9286,3.052,18.5772,0.0982,4.0148
0.8,0.6,1,0.8,1,0.6,0.3734,19.7532,3.4962,13.5174,0.3072,3.8058
0.8,0.6,1,0.8,1,0.8,0.1494,24.0114,3.7202,9.3072,0.5792,3.5338
0.8,0.6,1,0.8,1,1,0.1052,27.407,3.7644,6.2662,0.978,3.135
0.8,0.6,1,1,0.2,0.2,1.3026,9.9524,2.567,23.9532,0.013,4.1
0.8,0.6,1,1,0.2,0.4,0.805,14.9994,3.0646,18.4748,0.0792,4.0338
0.8,0.6,1,1,0.2,0.6,0.384,19.9562,3.4856,13.3236,0.3058,3.8072
0.8,0.6,1,1,0.2,0.8,0.161,24.004,3.7086,9.355,0.608,3.505
0.8,0.6,1,1,0.2,1,0.0962,27.5962,3.7734,6.0272,0.9372,3.1758
0.8,0.6,1,1,0.4,0.2,1.2878,9.9632,2.5818,23.9332,0.0186,4.0944
0.8,0.6,1,1,0.4,0.4,0.8094,14.8936,3.0602,18.6078,0.102,4.011
0.8,0.6,1,1,0.4,0.6,0.3638,19.973,3.5058,13.2666,0.2858,3.8272
0.8,0.6,1,1,0.4,0.8,0.1474,24.227,3.7222,9.1104,0.6,3.513
